kind,dataset,model,method,seed,status,metric_name,metric_value,expected_rows,actual_rows,path
training,hotpotqa,Qwen3-8B,token_entropy,,complete,mean_logprob_auroc,0.5934095187558996,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/token_entropy
training,hotpotqa,Qwen3-8B,token_entropy,,complete,min_logprob_auroc,0.5725741126470155,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/token_entropy
training,hotpotqa,Qwen3-8B,logprob_baseline,,complete,mean_logprob_auroc,0.5934095187558996,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/logprob_baseline
training,hotpotqa,Qwen3-8B,logprob_baseline,,complete,perplexity_auroc,0.5934096079075362,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/logprob_baseline
training,hotpotqa,Qwen3-8B,logprob_baseline,,complete,seq_logprob_auroc,0.5934094296042629,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/logprob_baseline
training,hotpotqa,Qwen3-8B,saplma,0,complete,auroc,0.6984131632748035,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/saplma/seed_0
training,hotpotqa,Qwen3-8B,saplma,1,complete,auroc,0.6924033623004832,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/saplma/seed_1
training,hotpotqa,Qwen3-8B,saplma,2,complete,auroc,0.7038556923854874,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/saplma/seed_2
training,hotpotqa,Qwen3-8B,saplma,3,complete,auroc,0.6990518010235323,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/saplma/seed_3
training,hotpotqa,Qwen3-8B,saplma,4,complete,auroc,0.699035530849854,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/saplma/seed_4
training,hotpotqa,Qwen3-8B,saplma_logprob_recon,0,complete,auroc,0.6945529419861772,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/saplma_logprob_recon/seed_0
training,hotpotqa,Qwen3-8B,saplma_logprob_recon,1,complete,auroc,0.7033778841891711,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/saplma_logprob_recon/seed_1
training,hotpotqa,Qwen3-8B,saplma_logprob_recon,2,complete,auroc,0.7031242923588845,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/saplma_logprob_recon/seed_2
training,hotpotqa,Qwen3-8B,saplma_logprob_recon,3,complete,auroc,0.7019825719248658,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/saplma_logprob_recon/seed_3
training,hotpotqa,Qwen3-8B,saplma_logprob_recon,4,complete,auroc,0.6927671455535978,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/saplma_logprob_recon/seed_4
training,hotpotqa,Qwen3-8B,llmsknow_probe,0,complete,auroc,0.7437969628533658,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/llmsknow_probe/seed_0
training,hotpotqa,Qwen3-8B,llmsknow_probe,0,complete,sweep_best_dev_auroc,0.7889145016670227,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/llmsknow_probe/seed_0
training,hotpotqa,Qwen3-8B,llmsknow_probe,1,complete,auroc,0.7430237952850195,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/llmsknow_probe/seed_1
training,hotpotqa,Qwen3-8B,llmsknow_probe,1,complete,sweep_best_dev_auroc,0.7851921916007996,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/llmsknow_probe/seed_1
training,hotpotqa,Qwen3-8B,llmsknow_probe,2,complete,auroc,0.7451309833675142,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/llmsknow_probe/seed_2
training,hotpotqa,Qwen3-8B,llmsknow_probe,2,complete,sweep_best_dev_auroc,0.78200364112854,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/llmsknow_probe/seed_2
training,hotpotqa,Qwen3-8B,llmsknow_probe,3,complete,auroc,0.7485104990316349,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/llmsknow_probe/seed_3
training,hotpotqa,Qwen3-8B,llmsknow_probe,3,complete,sweep_best_dev_auroc,0.7924468517303467,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/llmsknow_probe/seed_3
training,hotpotqa,Qwen3-8B,llmsknow_probe,4,complete,auroc,0.7458349246900464,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/llmsknow_probe/seed_4
training,hotpotqa,Qwen3-8B,llmsknow_probe,4,complete,sweep_best_dev_auroc,0.7896562814712524,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/llmsknow_probe/seed_4
training,hotpotqa,Qwen3-8B,icr_probe,0,complete,auroc,0.7336217430968116,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/icr_probe/seed_0
training,hotpotqa,Qwen3-8B,icr_probe,1,complete,auroc,0.731859955944196,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/icr_probe/seed_1
training,hotpotqa,Qwen3-8B,icr_probe,2,complete,auroc,0.7330461250917828,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/icr_probe/seed_2
training,hotpotqa,Qwen3-8B,icr_probe,3,complete,auroc,0.730925171884387,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/icr_probe/seed_3
training,hotpotqa,Qwen3-8B,icr_probe,4,complete,auroc,0.733843446142892,,,runs/baseline_comparison_hotpotqa_qwen3/hotpotqa_qwen3/icr_probe/seed_4
training,hotpotqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,0,complete,cosine_auroc,0.8475317179538526,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/contrastive_logprob_recon/seed_0
training,hotpotqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,0,complete,mahalanobis_auroc,0.8623059430834612,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/contrastive_logprob_recon/seed_0
training,hotpotqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,0,complete,knn_auroc,0.877311260930512,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/contrastive_logprob_recon/seed_0
training,hotpotqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,1,complete,cosine_auroc,0.8483447032908351,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/contrastive_logprob_recon/seed_1
training,hotpotqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,1,complete,mahalanobis_auroc,0.8700163762988675,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/contrastive_logprob_recon/seed_1
training,hotpotqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,1,complete,knn_auroc,0.8801116080368466,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/contrastive_logprob_recon/seed_1
training,hotpotqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,2,complete,cosine_auroc,0.8332382350977906,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/contrastive_logprob_recon/seed_2
training,hotpotqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,2,complete,mahalanobis_auroc,0.8519795741272279,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/contrastive_logprob_recon/seed_2
training,hotpotqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,2,complete,knn_auroc,0.8696350043388291,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/contrastive_logprob_recon/seed_2
training,hotpotqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,3,complete,cosine_auroc,0.8448705248870791,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/contrastive_logprob_recon/seed_3
training,hotpotqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.8650226286629731,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/contrastive_logprob_recon/seed_3
training,hotpotqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,3,complete,knn_auroc,0.8755382595732373,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/contrastive_logprob_recon/seed_3
training,hotpotqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,4,complete,cosine_auroc,0.8356822642013216,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/contrastive_logprob_recon/seed_4
training,hotpotqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.859098324544423,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/contrastive_logprob_recon/seed_4
training,hotpotqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,4,complete,knn_auroc,0.8702808446254144,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/contrastive_logprob_recon/seed_4
training,hotpotqa_qwen3_memmap,Qwen3-8B,linear_probe,0,complete,auroc,0.8624479451749996,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/linear_probe/seed_0
training,hotpotqa_qwen3_memmap,Qwen3-8B,linear_probe,1,complete,auroc,0.8648563736288188,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/linear_probe/seed_1
training,hotpotqa_qwen3_memmap,Qwen3-8B,linear_probe,2,complete,auroc,0.8638522128028836,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/linear_probe/seed_2
training,hotpotqa_qwen3_memmap,Qwen3-8B,linear_probe,3,complete,auroc,0.8632621320339097,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/linear_probe/seed_3
training,hotpotqa_qwen3_memmap,Qwen3-8B,linear_probe,4,complete,auroc,0.8631137663262354,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/linear_probe/seed_4
training,hotpotqa_qwen3_memmap,Qwen3-8B,token_entropy,,pending,,,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/token_entropy
training,hotpotqa_qwen3_memmap,Qwen3-8B,logprob_baseline,,pending,,,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/logprob_baseline
training,hotpotqa_qwen3_memmap,Qwen3-8B,saplma,0,complete,auroc,0.7817965867877088,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/saplma/seed_0
training,hotpotqa_qwen3_memmap,Qwen3-8B,saplma,1,complete,auroc,0.7816363838640056,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/saplma/seed_1
training,hotpotqa_qwen3_memmap,Qwen3-8B,saplma,2,complete,auroc,0.7803875130721135,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/saplma/seed_2
training,hotpotqa_qwen3_memmap,Qwen3-8B,saplma,3,complete,auroc,0.7849822664263623,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/saplma/seed_3
training,hotpotqa_qwen3_memmap,Qwen3-8B,saplma,4,complete,auroc,0.7862006541619384,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/saplma/seed_4
training,hotpotqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,0,complete,auroc,0.8515223727833032,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/llmsknow_probe/seed_0
training,hotpotqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,0,complete,sweep_best_dev_auroc,0.8148123025894165,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/llmsknow_probe/seed_0
training,hotpotqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,1,complete,auroc,0.8580060076096387,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/llmsknow_probe/seed_1
training,hotpotqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,1,complete,sweep_best_dev_auroc,0.8108435273170471,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/llmsknow_probe/seed_1
training,hotpotqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,2,complete,auroc,0.8586440157532874,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/llmsknow_probe/seed_2
training,hotpotqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,2,complete,sweep_best_dev_auroc,0.8282903432846069,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/llmsknow_probe/seed_2
training,hotpotqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,3,complete,auroc,0.857553167345304,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/llmsknow_probe/seed_3
training,hotpotqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,3,complete,sweep_best_dev_auroc,0.8320488333702087,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/llmsknow_probe/seed_3
training,hotpotqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,4,complete,auroc,0.8488856996640188,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/llmsknow_probe/seed_4
training,hotpotqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,4,complete,sweep_best_dev_auroc,0.8222795128822327,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/llmsknow_probe/seed_4
training,hotpotqa_qwen3_memmap,Qwen3-8B,act_vit,0,complete,auroc,0.8810410074983869,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/act_vit/seed_0
training,hotpotqa_qwen3_memmap,Qwen3-8B,act_vit,1,complete,auroc,0.882767015998042,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/act_vit/seed_1
training,hotpotqa_qwen3_memmap,Qwen3-8B,act_vit,2,running,,,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/act_vit/seed_2
training,hotpotqa_qwen3_memmap,Qwen3-8B,act_vit,3,complete,auroc,0.8797016220546026,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/act_vit/seed_3
training,hotpotqa_qwen3_memmap,Qwen3-8B,act_vit,4,running,,,,,runs/baseline_comparison_hotpotqa_qwen3_memmap/hotpotqa_qwen3_memmap/act_vit/seed_4
training,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,0,complete,cosine_auroc,0.7617700167981881,,,runs/baseline_comparison_mmlu/mmlu/contrastive_logprob_recon/seed_0
training,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,0,complete,mahalanobis_auroc,0.7891106970088291,,,runs/baseline_comparison_mmlu/mmlu/contrastive_logprob_recon/seed_0
training,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,0,complete,knn_auroc,0.8197646713689019,,,runs/baseline_comparison_mmlu/mmlu/contrastive_logprob_recon/seed_0
training,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,1,complete,cosine_auroc,0.7215271769621219,,,runs/baseline_comparison_mmlu/mmlu/contrastive_logprob_recon/seed_1
training,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,1,complete,mahalanobis_auroc,0.7614081719099607,,,runs/baseline_comparison_mmlu/mmlu/contrastive_logprob_recon/seed_1
training,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,1,complete,knn_auroc,0.809250380011725,,,runs/baseline_comparison_mmlu/mmlu/contrastive_logprob_recon/seed_1
training,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,cosine_auroc,0.7677616561071227,,,runs/baseline_comparison_mmlu/mmlu/contrastive_logprob_recon/seed_2
training,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,mahalanobis_auroc,0.7981717858005309,,,runs/baseline_comparison_mmlu/mmlu/contrastive_logprob_recon/seed_2
training,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,knn_auroc,0.8283321034424976,,,runs/baseline_comparison_mmlu/mmlu/contrastive_logprob_recon/seed_2
training,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,cosine_auroc,0.7756916367391091,,,runs/baseline_comparison_mmlu/mmlu/contrastive_logprob_recon/seed_3
training,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.7976620075187124,,,runs/baseline_comparison_mmlu/mmlu/contrastive_logprob_recon/seed_3
training,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,knn_auroc,0.8318350064308195,,,runs/baseline_comparison_mmlu/mmlu/contrastive_logprob_recon/seed_3
training,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,cosine_auroc,0.7552104653299275,,,runs/baseline_comparison_mmlu/mmlu/contrastive_logprob_recon/seed_4
training,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.7848291465552164,,,runs/baseline_comparison_mmlu/mmlu/contrastive_logprob_recon/seed_4
training,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,knn_auroc,0.817576566118479,,,runs/baseline_comparison_mmlu/mmlu/contrastive_logprob_recon/seed_4
training,mmlu,Llama-3.1-8B-Instruct,linear_probe,0,complete,auroc,0.8084291427437901,,,runs/baseline_comparison_mmlu/mmlu/linear_probe/seed_0
training,mmlu,Llama-3.1-8B-Instruct,linear_probe,1,complete,auroc,0.7934251162027877,,,runs/baseline_comparison_mmlu/mmlu/linear_probe/seed_1
training,mmlu,Llama-3.1-8B-Instruct,linear_probe,2,complete,auroc,0.8083330870985045,,,runs/baseline_comparison_mmlu/mmlu/linear_probe/seed_2
training,mmlu,Llama-3.1-8B-Instruct,linear_probe,3,complete,auroc,0.8140078294013241,,,runs/baseline_comparison_mmlu/mmlu/linear_probe/seed_3
training,mmlu,Llama-3.1-8B-Instruct,linear_probe,4,complete,auroc,0.7960974458534424,,,runs/baseline_comparison_mmlu/mmlu/linear_probe/seed_4
training,mmlu,Llama-3.1-8B-Instruct,token_entropy,,complete,mean_logprob_auroc,0.5940661480752634,,,runs/baseline_comparison_mmlu/mmlu/token_entropy
training,mmlu,Llama-3.1-8B-Instruct,token_entropy,,complete,min_logprob_auroc,0.5539416934533266,,,runs/baseline_comparison_mmlu/mmlu/token_entropy
training,mmlu,Llama-3.1-8B-Instruct,logprob_baseline,,complete,mean_logprob_auroc,0.5940661480752634,,,runs/baseline_comparison_mmlu/mmlu/logprob_baseline
training,mmlu,Llama-3.1-8B-Instruct,logprob_baseline,,complete,perplexity_auroc,0.5940662443234049,,,runs/baseline_comparison_mmlu/mmlu/logprob_baseline
training,mmlu,Llama-3.1-8B-Instruct,logprob_baseline,,complete,seq_logprob_auroc,0.5940661480752634,,,runs/baseline_comparison_mmlu/mmlu/logprob_baseline
training,mmlu,Llama-3.1-8B-Instruct,saplma,0,complete,auroc,0.6641859991485889,,,runs/baseline_comparison_mmlu/mmlu/saplma/seed_0
training,mmlu,Llama-3.1-8B-Instruct,saplma,1,complete,auroc,0.6623090641398579,,,runs/baseline_comparison_mmlu/mmlu/saplma/seed_1
training,mmlu,Llama-3.1-8B-Instruct,saplma,2,complete,auroc,0.664609105978925,,,runs/baseline_comparison_mmlu/mmlu/saplma/seed_2
training,mmlu,Llama-3.1-8B-Instruct,saplma,3,complete,auroc,0.6499239495309395,,,runs/baseline_comparison_mmlu/mmlu/saplma/seed_3
training,mmlu,Llama-3.1-8B-Instruct,saplma,4,complete,auroc,0.6688441685801599,,,runs/baseline_comparison_mmlu/mmlu/saplma/seed_4
training,mmlu,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,auroc,0.8413483171156819,,,runs/baseline_comparison_mmlu/mmlu/llmsknow_probe/seed_0
training,mmlu,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,sweep_best_dev_auroc,0.8467708230018616,,,runs/baseline_comparison_mmlu/mmlu/llmsknow_probe/seed_0
training,mmlu,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,auroc,0.8440742088571198,,,runs/baseline_comparison_mmlu/mmlu/llmsknow_probe/seed_1
training,mmlu,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,sweep_best_dev_auroc,0.8503788113594055,,,runs/baseline_comparison_mmlu/mmlu/llmsknow_probe/seed_1
training,mmlu,Llama-3.1-8B-Instruct,llmsknow_probe,2,complete,auroc,0.8167869463650494,,,runs/baseline_comparison_mmlu/mmlu/llmsknow_probe/seed_2
training,mmlu,Llama-3.1-8B-Instruct,llmsknow_probe,2,complete,sweep_best_dev_auroc,0.8526325821876526,,,runs/baseline_comparison_mmlu/mmlu/llmsknow_probe/seed_2
training,mmlu,Llama-3.1-8B-Instruct,llmsknow_probe,3,complete,auroc,0.8416979866140009,,,runs/baseline_comparison_mmlu/mmlu/llmsknow_probe/seed_3
training,mmlu,Llama-3.1-8B-Instruct,llmsknow_probe,3,complete,sweep_best_dev_auroc,0.8403693437576294,,,runs/baseline_comparison_mmlu/mmlu/llmsknow_probe/seed_3
training,mmlu,Llama-3.1-8B-Instruct,llmsknow_probe,4,complete,auroc,0.7952597501532992,,,runs/baseline_comparison_mmlu/mmlu/llmsknow_probe/seed_4
training,mmlu,Llama-3.1-8B-Instruct,llmsknow_probe,4,complete,sweep_best_dev_auroc,0.8059848546981812,,,runs/baseline_comparison_mmlu/mmlu/llmsknow_probe/seed_4
training,mmlu,Llama-3.1-8B-Instruct,icr_probe,0,running,,,,,runs/baseline_comparison_mmlu/mmlu/icr_probe/seed_0
training,mmlu,Llama-3.1-8B-Instruct,icr_probe,1,running,,,,,runs/baseline_comparison_mmlu/mmlu/icr_probe/seed_1
training,mmlu,Llama-3.1-8B-Instruct,icr_probe,2,running,,,,,runs/baseline_comparison_mmlu/mmlu/icr_probe/seed_2
training,mmlu,Llama-3.1-8B-Instruct,icr_probe,3,running,,,,,runs/baseline_comparison_mmlu/mmlu/icr_probe/seed_3
training,mmlu,Llama-3.1-8B-Instruct,icr_probe,4,running,,,,,runs/baseline_comparison_mmlu/mmlu/icr_probe/seed_4
training,mmlu_memmap,Llama-3.1-8B-Instruct,contrastive_logprob_recon,0,complete,cosine_auroc,0.7367513484258789,,,runs/baseline_comparison_mmlu_memmap/mmlu_memmap/contrastive_logprob_recon/seed_0
training,mmlu_memmap,Llama-3.1-8B-Instruct,contrastive_logprob_recon,0,complete,mahalanobis_auroc,0.7610725303565773,,,runs/baseline_comparison_mmlu_memmap/mmlu_memmap/contrastive_logprob_recon/seed_0
training,mmlu_memmap,Llama-3.1-8B-Instruct,contrastive_logprob_recon,0,complete,knn_auroc,0.8079482348317988,,,runs/baseline_comparison_mmlu_memmap/mmlu_memmap/contrastive_logprob_recon/seed_0
training,mmlu_memmap,Llama-3.1-8B-Instruct,contrastive_logprob_recon,1,complete,cosine_auroc,0.7267970751723853,,,runs/baseline_comparison_mmlu_memmap/mmlu_memmap/contrastive_logprob_recon/seed_1
training,mmlu_memmap,Llama-3.1-8B-Instruct,contrastive_logprob_recon,1,complete,mahalanobis_auroc,0.7602831233832703,,,runs/baseline_comparison_mmlu_memmap/mmlu_memmap/contrastive_logprob_recon/seed_1
training,mmlu_memmap,Llama-3.1-8B-Instruct,contrastive_logprob_recon,1,complete,knn_auroc,0.8192435218980503,,,runs/baseline_comparison_mmlu_memmap/mmlu_memmap/contrastive_logprob_recon/seed_1
