kind,source_dataset,target_dataset,model,method,seed,status,metric_name,metric_value,expected_rows,actual_rows,path
transfer,hotpotqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,knn_auroc,0.8525467658048759,,,runs/transfer_matrix_memmap/llama/hotpotqa__hotpotqa__contrastive_logprob_recon__2.json
transfer,hotpotqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,mahalanobis_auroc,0.8477022761225864,,,runs/transfer_matrix_memmap/llama/hotpotqa__hotpotqa__contrastive_logprob_recon__2.json
transfer,hotpotqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,cosine_auroc,0.8386532081877638,,,runs/transfer_matrix_memmap/llama/hotpotqa__hotpotqa__contrastive_logprob_recon__2.json
transfer,hotpotqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_src_train,44996.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__hotpotqa__contrastive_logprob_recon__2.json
transfer,hotpotqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__hotpotqa__contrastive_logprob_recon__2.json
transfer,hotpotqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,auroc,0.7720103716295932,,,runs/transfer_matrix_memmap/llama/hotpotqa__mmlu__contrastive_logprob_recon__2.json
transfer,hotpotqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,knn_auroc,0.7720103716295932,,,runs/transfer_matrix_memmap/llama/hotpotqa__mmlu__contrastive_logprob_recon__2.json
transfer,hotpotqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,mahalanobis_auroc,0.7615605864040778,,,runs/transfer_matrix_memmap/llama/hotpotqa__mmlu__contrastive_logprob_recon__2.json
transfer,hotpotqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,cosine_auroc,0.7321681039057641,,,runs/transfer_matrix_memmap/llama/hotpotqa__mmlu__contrastive_logprob_recon__2.json
transfer,hotpotqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_src_train,44996.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__mmlu__contrastive_logprob_recon__2.json
transfer,hotpotqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_tgt_test,10271.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__mmlu__contrastive_logprob_recon__2.json
transfer,hotpotqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,auroc,0.6763596395776289,,,runs/transfer_matrix_memmap/llama/hotpotqa__nq__contrastive_logprob_recon__2.json
transfer,hotpotqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,knn_auroc,0.6763596395776289,,,runs/transfer_matrix_memmap/llama/hotpotqa__nq__contrastive_logprob_recon__2.json
transfer,hotpotqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,mahalanobis_auroc,0.6741971165985379,,,runs/transfer_matrix_memmap/llama/hotpotqa__nq__contrastive_logprob_recon__2.json
transfer,hotpotqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,cosine_auroc,0.640188061613488,,,runs/transfer_matrix_memmap/llama/hotpotqa__nq__contrastive_logprob_recon__2.json
transfer,hotpotqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_src_train,44996.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__nq__contrastive_logprob_recon__2.json
transfer,hotpotqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_tgt_test,4155.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__nq__contrastive_logprob_recon__2.json
transfer,hotpotqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,auroc,0.8383922924648575,,,runs/transfer_matrix_memmap/llama/hotpotqa__popqa__contrastive_logprob_recon__2.json
transfer,hotpotqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,knn_auroc,0.8383922924648575,,,runs/transfer_matrix_memmap/llama/hotpotqa__popqa__contrastive_logprob_recon__2.json
transfer,hotpotqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,mahalanobis_auroc,0.8295481448630697,,,runs/transfer_matrix_memmap/llama/hotpotqa__popqa__contrastive_logprob_recon__2.json
transfer,hotpotqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,cosine_auroc,0.8129666185390318,,,runs/transfer_matrix_memmap/llama/hotpotqa__popqa__contrastive_logprob_recon__2.json
transfer,hotpotqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_src_train,44996.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__popqa__contrastive_logprob_recon__2.json
transfer,hotpotqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_tgt_test,2797.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__popqa__contrastive_logprob_recon__2.json
transfer,hotpotqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,auroc,0.7304590729698792,,,runs/transfer_matrix_memmap/llama/hotpotqa__sciq__contrastive_logprob_recon__2.json
transfer,hotpotqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,knn_auroc,0.7304590729698792,,,runs/transfer_matrix_memmap/llama/hotpotqa__sciq__contrastive_logprob_recon__2.json
transfer,hotpotqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,mahalanobis_auroc,0.7279988382224803,,,runs/transfer_matrix_memmap/llama/hotpotqa__sciq__contrastive_logprob_recon__2.json
transfer,hotpotqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,cosine_auroc,0.7270634364695632,,,runs/transfer_matrix_memmap/llama/hotpotqa__sciq__contrastive_logprob_recon__2.json
transfer,hotpotqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_src_train,44996.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__sciq__contrastive_logprob_recon__2.json
transfer,hotpotqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_tgt_test,1000.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__sciq__contrastive_logprob_recon__2.json
transfer,hotpotqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,auroc,0.7194556494655733,,,runs/transfer_matrix_memmap/llama/hotpotqa__searchqa__contrastive_logprob_recon__2.json
transfer,hotpotqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,knn_auroc,0.7194556494655733,,,runs/transfer_matrix_memmap/llama/hotpotqa__searchqa__contrastive_logprob_recon__2.json
transfer,hotpotqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,mahalanobis_auroc,0.719515190894791,,,runs/transfer_matrix_memmap/llama/hotpotqa__searchqa__contrastive_logprob_recon__2.json
transfer,hotpotqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,cosine_auroc,0.7079820331895406,,,runs/transfer_matrix_memmap/llama/hotpotqa__searchqa__contrastive_logprob_recon__2.json
transfer,hotpotqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_src_train,44996.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__searchqa__contrastive_logprob_recon__2.json
transfer,hotpotqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__searchqa__contrastive_logprob_recon__2.json
transfer,hotpotqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,auroc,0.852029423961723,,,runs/transfer_matrix_memmap/llama/hotpotqa__hotpotqa__contrastive_logprob_recon__3.json
transfer,hotpotqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,knn_auroc,0.852029423961723,,,runs/transfer_matrix_memmap/llama/hotpotqa__hotpotqa__contrastive_logprob_recon__3.json
transfer,hotpotqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.8455812983316511,,,runs/transfer_matrix_memmap/llama/hotpotqa__hotpotqa__contrastive_logprob_recon__3.json
transfer,hotpotqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,cosine_auroc,0.8369073651161099,,,runs/transfer_matrix_memmap/llama/hotpotqa__hotpotqa__contrastive_logprob_recon__3.json
transfer,hotpotqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_src_train,44996.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__hotpotqa__contrastive_logprob_recon__3.json
transfer,hotpotqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__hotpotqa__contrastive_logprob_recon__3.json
transfer,hotpotqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,auroc,0.7778533603851819,,,runs/transfer_matrix_memmap/llama/hotpotqa__mmlu__contrastive_logprob_recon__3.json
transfer,hotpotqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,knn_auroc,0.7778533603851819,,,runs/transfer_matrix_memmap/llama/hotpotqa__mmlu__contrastive_logprob_recon__3.json
transfer,hotpotqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.7709080789766611,,,runs/transfer_matrix_memmap/llama/hotpotqa__mmlu__contrastive_logprob_recon__3.json
transfer,hotpotqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,cosine_auroc,0.7342189655913468,,,runs/transfer_matrix_memmap/llama/hotpotqa__mmlu__contrastive_logprob_recon__3.json
transfer,hotpotqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_src_train,44996.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__mmlu__contrastive_logprob_recon__3.json
transfer,hotpotqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_tgt_test,10271.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__mmlu__contrastive_logprob_recon__3.json
transfer,hotpotqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,auroc,0.6777341674131883,,,runs/transfer_matrix_memmap/llama/hotpotqa__nq__contrastive_logprob_recon__3.json
transfer,hotpotqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,knn_auroc,0.6777341674131883,,,runs/transfer_matrix_memmap/llama/hotpotqa__nq__contrastive_logprob_recon__3.json
transfer,hotpotqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.6788398911962173,,,runs/transfer_matrix_memmap/llama/hotpotqa__nq__contrastive_logprob_recon__3.json
transfer,hotpotqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,cosine_auroc,0.6504436672745687,,,runs/transfer_matrix_memmap/llama/hotpotqa__nq__contrastive_logprob_recon__3.json
transfer,hotpotqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_src_train,44996.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__nq__contrastive_logprob_recon__3.json
transfer,hotpotqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_tgt_test,4155.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__nq__contrastive_logprob_recon__3.json
transfer,hotpotqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,auroc,0.8376220280073936,,,runs/transfer_matrix_memmap/llama/hotpotqa__popqa__contrastive_logprob_recon__3.json
transfer,hotpotqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,knn_auroc,0.8376220280073936,,,runs/transfer_matrix_memmap/llama/hotpotqa__popqa__contrastive_logprob_recon__3.json
transfer,hotpotqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.8318022521065567,,,runs/transfer_matrix_memmap/llama/hotpotqa__popqa__contrastive_logprob_recon__3.json
transfer,hotpotqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,cosine_auroc,0.80732384785443,,,runs/transfer_matrix_memmap/llama/hotpotqa__popqa__contrastive_logprob_recon__3.json
transfer,hotpotqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_src_train,44996.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__popqa__contrastive_logprob_recon__3.json
transfer,hotpotqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_tgt_test,2797.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__popqa__contrastive_logprob_recon__3.json
transfer,hotpotqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,auroc,0.7260127112128616,,,runs/transfer_matrix_memmap/llama/hotpotqa__sciq__contrastive_logprob_recon__3.json
transfer,hotpotqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,knn_auroc,0.7260127112128616,,,runs/transfer_matrix_memmap/llama/hotpotqa__sciq__contrastive_logprob_recon__3.json
transfer,hotpotqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.7267260084399719,,,runs/transfer_matrix_memmap/llama/hotpotqa__sciq__contrastive_logprob_recon__3.json
transfer,hotpotqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,cosine_auroc,0.7091840221421126,,,runs/transfer_matrix_memmap/llama/hotpotqa__sciq__contrastive_logprob_recon__3.json
transfer,hotpotqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_src_train,44996.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__sciq__contrastive_logprob_recon__3.json
transfer,hotpotqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_tgt_test,1000.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__sciq__contrastive_logprob_recon__3.json
transfer,hotpotqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,auroc,0.7185174778682366,,,runs/transfer_matrix_memmap/llama/hotpotqa__searchqa__contrastive_logprob_recon__3.json
transfer,hotpotqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,knn_auroc,0.7185174778682366,,,runs/transfer_matrix_memmap/llama/hotpotqa__searchqa__contrastive_logprob_recon__3.json
transfer,hotpotqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.719933724306631,,,runs/transfer_matrix_memmap/llama/hotpotqa__searchqa__contrastive_logprob_recon__3.json
transfer,hotpotqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,cosine_auroc,0.7057485313742382,,,runs/transfer_matrix_memmap/llama/hotpotqa__searchqa__contrastive_logprob_recon__3.json
transfer,hotpotqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_src_train,44996.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__searchqa__contrastive_logprob_recon__3.json
transfer,hotpotqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__searchqa__contrastive_logprob_recon__3.json
transfer,hotpotqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,auroc,0.8509918111469592,,,runs/transfer_matrix_memmap/llama/hotpotqa__hotpotqa__contrastive_logprob_recon__4.json
transfer,hotpotqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,knn_auroc,0.8509918111469592,,,runs/transfer_matrix_memmap/llama/hotpotqa__hotpotqa__contrastive_logprob_recon__4.json
transfer,hotpotqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.84622463395383,,,runs/transfer_matrix_memmap/llama/hotpotqa__hotpotqa__contrastive_logprob_recon__4.json
transfer,hotpotqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,cosine_auroc,0.8367269143009624,,,runs/transfer_matrix_memmap/llama/hotpotqa__hotpotqa__contrastive_logprob_recon__4.json
transfer,hotpotqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_src_train,44996.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__hotpotqa__contrastive_logprob_recon__4.json
transfer,hotpotqa,hotpotqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__hotpotqa__contrastive_logprob_recon__4.json
transfer,hotpotqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,auroc,0.7877448284391768,,,runs/transfer_matrix_memmap/llama/hotpotqa__mmlu__contrastive_logprob_recon__4.json
transfer,hotpotqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,knn_auroc,0.7877448284391768,,,runs/transfer_matrix_memmap/llama/hotpotqa__mmlu__contrastive_logprob_recon__4.json
transfer,hotpotqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.7794328322074888,,,runs/transfer_matrix_memmap/llama/hotpotqa__mmlu__contrastive_logprob_recon__4.json
transfer,hotpotqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,cosine_auroc,0.7418622092518374,,,runs/transfer_matrix_memmap/llama/hotpotqa__mmlu__contrastive_logprob_recon__4.json
transfer,hotpotqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_src_train,44996.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__mmlu__contrastive_logprob_recon__4.json
transfer,hotpotqa,mmlu,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_tgt_test,10271.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__mmlu__contrastive_logprob_recon__4.json
transfer,hotpotqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,auroc,0.6685072433694532,,,runs/transfer_matrix_memmap/llama/hotpotqa__nq__contrastive_logprob_recon__4.json
transfer,hotpotqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,knn_auroc,0.6685072433694532,,,runs/transfer_matrix_memmap/llama/hotpotqa__nq__contrastive_logprob_recon__4.json
transfer,hotpotqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.6721909273571106,,,runs/transfer_matrix_memmap/llama/hotpotqa__nq__contrastive_logprob_recon__4.json
transfer,hotpotqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,cosine_auroc,0.6439284025222592,,,runs/transfer_matrix_memmap/llama/hotpotqa__nq__contrastive_logprob_recon__4.json
transfer,hotpotqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_src_train,44996.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__nq__contrastive_logprob_recon__4.json
transfer,hotpotqa,nq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_tgt_test,4155.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__nq__contrastive_logprob_recon__4.json
transfer,hotpotqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,auroc,0.8339040848469086,,,runs/transfer_matrix_memmap/llama/hotpotqa__popqa__contrastive_logprob_recon__4.json
transfer,hotpotqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,knn_auroc,0.8339040848469086,,,runs/transfer_matrix_memmap/llama/hotpotqa__popqa__contrastive_logprob_recon__4.json
transfer,hotpotqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.8297123679129835,,,runs/transfer_matrix_memmap/llama/hotpotqa__popqa__contrastive_logprob_recon__4.json
transfer,hotpotqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,cosine_auroc,0.8108667309109461,,,runs/transfer_matrix_memmap/llama/hotpotqa__popqa__contrastive_logprob_recon__4.json
transfer,hotpotqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_src_train,44996.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__popqa__contrastive_logprob_recon__4.json
transfer,hotpotqa,popqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_tgt_test,2797.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__popqa__contrastive_logprob_recon__4.json
transfer,hotpotqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,auroc,0.7305872101963062,,,runs/transfer_matrix_memmap/llama/hotpotqa__sciq__contrastive_logprob_recon__4.json
transfer,hotpotqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,knn_auroc,0.7305872101963062,,,runs/transfer_matrix_memmap/llama/hotpotqa__sciq__contrastive_logprob_recon__4.json
transfer,hotpotqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.7288402726760178,,,runs/transfer_matrix_memmap/llama/hotpotqa__sciq__contrastive_logprob_recon__4.json
transfer,hotpotqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,cosine_auroc,0.7159005484273291,,,runs/transfer_matrix_memmap/llama/hotpotqa__sciq__contrastive_logprob_recon__4.json
transfer,hotpotqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_src_train,44996.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__sciq__contrastive_logprob_recon__4.json
transfer,hotpotqa,sciq,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_tgt_test,1000.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__sciq__contrastive_logprob_recon__4.json
transfer,hotpotqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,auroc,0.7258815789681099,,,runs/transfer_matrix_memmap/llama/hotpotqa__searchqa__contrastive_logprob_recon__4.json
transfer,hotpotqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,knn_auroc,0.7258815789681099,,,runs/transfer_matrix_memmap/llama/hotpotqa__searchqa__contrastive_logprob_recon__4.json
transfer,hotpotqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.7234790951498425,,,runs/transfer_matrix_memmap/llama/hotpotqa__searchqa__contrastive_logprob_recon__4.json
transfer,hotpotqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,cosine_auroc,0.7120937800984066,,,runs/transfer_matrix_memmap/llama/hotpotqa__searchqa__contrastive_logprob_recon__4.json
transfer,hotpotqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_src_train,44996.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__searchqa__contrastive_logprob_recon__4.json
transfer,hotpotqa,searchqa,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/llama/hotpotqa__searchqa__contrastive_logprob_recon__4.json
transfer,hotpotqa,hotpotqa,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,auroc,0.8289508620961372,,,runs/transfer_matrix_memmap/llama/hotpotqa__hotpotqa__llmsknow_probe__0.json
